"phase" "subject" "activityName" "variable" "mean"
"TRAIN" 23 "STANDING" "tBodyGyroJerk-mean()-X" -0.0981481050441177
"TRAIN" 23 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0416774165735294
"TRAIN" 23 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0548226277867647
"TRAIN" 23 "STANDING" "tBodyGyroJerk-std()-X" -0.972770702058824
"TRAIN" 23 "STANDING" "tBodyGyroJerk-std()-Y" -0.972509523235294
"TRAIN" 23 "STANDING" "tBodyGyroJerk-std()-Z" -0.984654516470588
"TRAIN" 23 "STANDING" "tBodyAccMag-mean()" -0.957212267058824
"TRAIN" 23 "STANDING" "tBodyAccMag-std()" -0.9516698575
"TRAIN" 23 "STANDING" "tGravityAccMag-mean()" -0.957212267058824
"TRAIN" 23 "STANDING" "tGravityAccMag-std()" -0.9516698575
"TRAIN" 23 "STANDING" "tBodyAccJerkMag-mean()" -0.978671485441176
"TRAIN" 23 "STANDING" "tBodyAccJerkMag-std()" -0.974811528235294
"TRAIN" 23 "STANDING" "tBodyGyroMag-mean()" -0.938430293382353
"TRAIN" 23 "STANDING" "tBodyGyroMag-std()" -0.923796565588235
"TRAIN" 23 "STANDING" "tBodyGyroJerkMag-mean()" -0.9763992525
"TRAIN" 23 "STANDING" "tBodyGyroJerkMag-std()" -0.972387365294118
"TRAIN" 23 "STANDING" "fBodyAcc-mean()-X" -0.983627197058824
"TRAIN" 23 "STANDING" "fBodyAcc-mean()-Y" -0.962831825294118
"TRAIN" 23 "STANDING" "fBodyAcc-mean()-Z" -0.945170568823529
"TRAIN" 23 "STANDING" "fBodyAcc-std()-X" -0.986333385588235
"TRAIN" 23 "STANDING" "fBodyAcc-std()-Y" -0.958042411176471
"TRAIN" 23 "STANDING" "fBodyAcc-std()-Z" -0.926110099117647
"TRAIN" 23 "STANDING" "fBodyAcc-meanFreq()-X" -0.00428156514117647
"TRAIN" 23 "STANDING" "fBodyAcc-meanFreq()-Y" 0.00252026687779412
"TRAIN" 23 "STANDING" "fBodyAcc-meanFreq()-Z" -0.00225195262220588
"TRAIN" 23 "STANDING" "fBodyAccJerk-mean()-X" -0.983283252058823
"TRAIN" 23 "STANDING" "fBodyAccJerk-mean()-Y" -0.975176561617647
"TRAIN" 23 "STANDING" "fBodyAccJerk-mean()-Z" -0.969610229705882
"TRAIN" 23 "STANDING" "fBodyAccJerk-std()-X" -0.984531642205882
"TRAIN" 23 "STANDING" "fBodyAccJerk-std()-Y" -0.977157997794118
"TRAIN" 23 "STANDING" "fBodyAccJerk-std()-Z" -0.976241315882353
"TRAIN" 23 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.201179907463235
"TRAIN" 23 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.0878295931260294
"TRAIN" 23 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.0988283243558824
"TRAIN" 23 "STANDING" "fBodyGyro-mean()-X" -0.947510436323529
"TRAIN" 23 "STANDING" "fBodyGyro-mean()-Y" -0.952781164558824
"TRAIN" 23 "STANDING" "fBodyGyro-mean()-Z" -0.967939565
"TRAIN" 23 "STANDING" "fBodyGyro-std()-X" -0.941698515588235
"TRAIN" 23 "STANDING" "fBodyGyro-std()-Y" -0.945871186029412
"TRAIN" 23 "STANDING" "fBodyGyro-std()-Z" -0.9642499225
"TRAIN" 23 "STANDING" "fBodyGyro-meanFreq()-X" -0.291595924892647
"TRAIN" 23 "STANDING" "fBodyGyro-meanFreq()-Y" -0.197834986461765
"TRAIN" 23 "STANDING" "fBodyGyro-meanFreq()-Z" -0.163986972797059
"TRAIN" 23 "STANDING" "fBodyAccMag-mean()" -0.957986177058823
"TRAIN" 23 "STANDING" "fBodyAccMag-std()" -0.955291356470588
"TRAIN" 23 "STANDING" "fBodyAccMag-meanFreq()" 0.0611889890617647
"TRAIN" 23 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.973798155735294
"TRAIN" 23 "STANDING" "fBodyBodyAccJerkMag-std()" -0.9750536875
"TRAIN" 23 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.261655799526471
"TRAIN" 23 "STANDING" "fBodyBodyGyroMag-mean()" -0.944583829705882
"TRAIN" 23 "STANDING" "fBodyBodyGyroMag-std()" -0.924805421470588
"TRAIN" 23 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.121999620029412
"TRAIN" 23 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.972598810882353
"TRAIN" 23 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.973849691470588
"TRAIN" 23 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.128376237985294
"TRAIN" 23 "WALKING" "tBodyAcc-mean()-X" 0.273211884237288
"TRAIN" 23 "WALKING" "tBodyAcc-mean()-Y" -0.0183618711932203
"TRAIN" 23 "WALKING" "tBodyAcc-mean()-Z" -0.113382994084746
"TRAIN" 23 "WALKING" "tBodyAcc-std()-X" -0.313521773389831
"TRAIN" 23 "WALKING" "tBodyAcc-std()-Y" -0.119020586510678
"TRAIN" 23 "WALKING" "tBodyAcc-std()-Z" 0.164220685383051
"TRAIN" 23 "WALKING" "tGravityAcc-mean()-X" 0.939809688644068
"TRAIN" 23 "WALKING" "tGravityAcc-mean()-Y" -0.16176137
"TRAIN" 23 "WALKING" "tGravityAcc-mean()-Z" -0.160763360338983
"TRAIN" 23 "WALKING" "tGravityAcc-std()-X" -0.977230903898305
"TRAIN" 23 "WALKING" "tGravityAcc-std()-Y" -0.966550706949153
"TRAIN" 23 "WALKING" "tGravityAcc-std()-Z" -0.932981341864407
"TRAIN" 23 "WALKING" "tBodyAccJerk-mean()-X" 0.0987319085964407
"TRAIN" 23 "WALKING" "tBodyAccJerk-mean()-Y" 0.0148955926864407
"TRAIN" 23 "WALKING" "tBodyAccJerk-mean()-Z" -0.00190810641525424
"TRAIN" 23 "WALKING" "tBodyAccJerk-std()-X" -0.229328122305085
"TRAIN" 23 "WALKING" "tBodyAccJerk-std()-Y" -0.0805017337711864
"TRAIN" 23 "WALKING" "tBodyAccJerk-std()-Z" -0.0293115056033898
"TRAIN" 23 "WALKING" "tBodyGyro-mean()-X" -0.0631156870355932
"TRAIN" 23 "WALKING" "tBodyGyro-mean()-Y" -0.0640197920966102
"TRAIN" 23 "WALKING" "tBodyGyro-mean()-Z" 0.10770045065339
"TRAIN" 23 "WALKING" "tBodyGyro-std()-X" -0.494322648644068
"TRAIN" 23 "WALKING" "tBodyGyro-std()-Y" 0.25945722920339
"TRAIN" 23 "WALKING" "tBodyGyro-std()-Z" -0.209634887972881
"TRAIN" 23 "WALKING" "tBodyGyroJerk-mean()-X" -0.0578128239067797
"TRAIN" 23 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0516704755661017
"TRAIN" 23 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0903002524369492
"TRAIN" 23 "WALKING" "tBodyGyroJerk-std()-X" -0.363969434576271
"TRAIN" 23 "WALKING" "tBodyGyroJerk-std()-Y" 0.295945926186441
"TRAIN" 23 "WALKING" "tBodyGyroJerk-std()-Z" -0.374456768135593
"TRAIN" 23 "WALKING" "tBodyAccMag-mean()" -0.0988770198220339
"TRAIN" 23 "WALKING" "tBodyAccMag-std()" -0.209989354570847
"TRAIN" 23 "WALKING" "tGravityAccMag-mean()" -0.0988770198220339
"TRAIN" 23 "WALKING" "tGravityAccMag-std()" -0.209989354570847
"TRAIN" 23 "WALKING" "tBodyAccJerkMag-mean()" -0.0670819655881356
"TRAIN" 23 "WALKING" "tBodyAccJerkMag-std()" -0.0268194363050847
"TRAIN" 23 "WALKING" "tBodyGyroMag-mean()" -0.0120968259523729
"TRAIN" 23 "WALKING" "tBodyGyroMag-std()" 0.163346451623729
"TRAIN" 23 "WALKING" "tBodyGyroJerkMag-mean()" 0.0115305410508475
"TRAIN" 23 "WALKING" "tBodyGyroJerkMag-std()" 0.250173204117966
"TRAIN" 23 "WALKING" "fBodyAcc-mean()-X" -0.275404187920339
"TRAIN" 23 "WALKING" "fBodyAcc-mean()-Y" -0.0724367317966102
"TRAIN" 23 "WALKING" "fBodyAcc-mean()-Z" 0.0814081078542373
"TRAIN" 23 "WALKING" "fBodyAcc-std()-X" -0.329807279830508
"TRAIN" 23 "WALKING" "fBodyAcc-std()-Y" -0.202524061966102
"TRAIN" 23 "WALKING" "fBodyAcc-std()-Z" 0.1161434407
"TRAIN" 23 "WALKING" "fBodyAcc-meanFreq()-X" -0.271218699661017
"TRAIN" 23 "WALKING" "fBodyAcc-meanFreq()-Y" 0.107804588864407
"TRAIN" 23 "WALKING" "fBodyAcc-meanFreq()-Z" 0.121798905935593
"TRAIN" 23 "WALKING" "fBodyAccJerk-mean()-X" -0.290410454881356
"TRAIN" 23 "WALKING" "fBodyAccJerk-mean()-Y" -0.155488720747458
"TRAIN" 23 "WALKING" "fBodyAccJerk-mean()-Z" -0.0572021324745763
"TRAIN" 23 "WALKING" "fBodyAccJerk-std()-X" -0.235172990305085
"TRAIN" 23 "WALKING" "fBodyAccJerk-std()-Y" -0.0609753095355932
"TRAIN" 23 "WALKING" "fBodyAccJerk-std()-Z" -0.00623647528983051
"TRAIN" 23 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.269875748525424
"TRAIN" 23 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.278843950576271
"TRAIN" 23 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.366737656932203
"TRAIN" 23 "WALKING" "fBodyGyro-mean()-X" -0.337619203050847
"TRAIN" 23 "WALKING" "fBodyGyro-mean()-Y" 0.195569461920339
"TRAIN" 23 "WALKING" "fBodyGyro-mean()-Z" -0.194970369294915
"TRAIN" 23 "WALKING" "fBodyGyro-std()-X" -0.545051691694915
"TRAIN" 23 "WALKING" "fBodyGyro-std()-Y" 0.286581518449153
"TRAIN" 23 "WALKING" "fBodyGyro-std()-Z" -0.287820868152542
"TRAIN" 23 "WALKING" "fBodyGyro-meanFreq()-X" -0.00734779774576271
"TRAIN" 23 "WALKING" "fBodyGyro-meanFreq()-Y" 0.166489215586441
"TRAIN" 23 "WALKING" "fBodyGyro-meanFreq()-Z" -0.0544726683728814
"TRAIN" 23 "WALKING" "fBodyAccMag-mean()" -0.0942606311677966
"TRAIN" 23 "WALKING" "fBodyAccMag-std()" -0.407577515762712
"TRAIN" 23 "WALKING" "fBodyAccMag-meanFreq()" 0.281811709254237
"TRAIN" 23 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.0180705701559322
"TRAIN" 23 "WALKING" "fBodyBodyAccJerkMag-std()" -0.0457372334118644
"TRAIN" 23 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.15173584590678
"TRAIN" 23 "WALKING" "fBodyBodyGyroMag-mean()" 0.185078207383051
"TRAIN" 23 "WALKING" "fBodyBodyGyroMag-std()" -0.061476584759322
"TRAIN" 23 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.409521611525424
"TRAIN" 23 "WALKING" "fBodyBodyGyroJerkMag-mean()" 0.146618569064407
"TRAIN" 23 "WALKING" "fBodyBodyGyroJerkMag-std()" 0.287834616098305
"TRAIN" 23 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.176693448469492
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.289897411148148
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0162111457238889
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0988123712574074
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0441392843425926
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.10825903416963
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" 0.229898742944444
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.923711401296296
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.110028841648148
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.153671532259259
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.950790837407407
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.93901254962963
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.905888257592593
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0578010605648148
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0375005150740741
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.000982717101851849
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" 0.198947061775926
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.0883301225796296
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" 0.0310157077775926
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0578230190203704
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0853077464277778
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0953602497222222
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.416133032777778
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" 0.213825552277778
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.208702488240741
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.117725824412963
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0352891614740741
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0293255016148148
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.32301569962963
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" 0.146650121972222
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.36786963962963
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.127211137694444
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.230363964351852
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.127211137694444
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.230363964351852
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" 0.112982475627778
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.292087200087037
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" 0.0390915481555556
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" 0.0539972903222222
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.0463117766203704
"TRAIN" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" 0.0594908483888889
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.205428216353704
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.0959432893981482
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" 0.280518877574074
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.0282962478037037
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" 0.0432283686975926
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" 0.0947940973814815
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.23469362537037
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.0130298524666667
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.178520969805556
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.201542909494444
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.0724504562777778
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" 0.157775692377778
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" 0.0819587190574074
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.177697841296296
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.09851956305
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.210126610722222
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.181909200418519
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.179004310844444
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.214730713222222
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" 0.328817010088889
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.141266888477778
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.482598325037037
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" 0.12605231802963
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.305896699222222
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" 0.0216333667314815
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" 0.0881284260055556
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.060331719512963
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.364829993351852
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.0453930349148148
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.167846645746296
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.335009724333333
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" 0.2244805035
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0579874222987037
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" 0.150825734842593
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.218930425944444
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.402651090185185
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" 0.0746754643666667
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.0398573780185185
"TRAIN" 23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.221849483707407
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.249995171031373
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0323844029237255
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.126890616782353
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.243887818513725
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" 0.0448435785868627
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" 0.10080118935098
"TRAIN" 23 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.843438810196078
"TRAIN" 23 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.214481808235294
"TRAIN" 23 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.35593445
"TRAIN" 23 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.933344481568627
"TRAIN" 23 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.910474557058824
"TRAIN" 23 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.902065910392157
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0723649984647059
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.039986286827451
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.0159234167843137
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.365398622764706
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.328225031
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.408094020392157
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.0957940245941176
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.111564389137255
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" -0.0325557522333333
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.550664576666667
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.293681861176471
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.0317301153392157
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.109913094117647
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0523943787039216
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0924998531372549
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.548318881568627
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.493514122352941
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.543765425882353
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.0117536873784314
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.271893714117647
"TRAIN" 23 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.0117536873784314
"TRAIN" 23 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.271893714117647
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.311143885098039
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.362708849411765
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.156527148792745
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.366732989313725
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.504367150588235
"TRAIN" 23 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.551275188627451
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.272605689568627
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.0769773944803922
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.070577489272549
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.234309548019608
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" 0.0380597405498039
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" 0.104508755759412
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.416950400284314
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.188068413803922
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.20350714824902
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.365642513176471
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.326236287627451
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.346605238039216
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.424877553333333
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.380894442941176
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.46895638372549
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.278707884980392
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.357319836562745
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.443171315294118
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.430239229235294
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.290447408901961
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.163001294113725
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.590430783921569
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.301619977058824
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.0822521122215686
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.0887030529117647
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.136461407760784
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.413452415980392
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.231382662235294
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.410047643333333
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.0111619282254902
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.302968064764706
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.454324844901961
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.148281880568627
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.380388292223529
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.470491576431373
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.079223297227451
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.51871565
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.632659461568627
"TRAIN" 23 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.233770059509804
"TRAIN" 25 "LAYING" "tBodyAcc-mean()-X" 0.250791828613699
"TRAIN" 25 "LAYING" "tBodyAcc-mean()-Y" -0.0188943663671233
